label,user_mentions,exc_count,quest_count,ellipsis_count,interjection_count,uppercase_count,rep_letter,tweet_score,positive_word,negative_word,polarity,noun_count,verb_count,intensifier_count,bi,tri,uni,emoji_score,emoji_tweet_flip,hashtag_score
0,0,0,0,0,0,0,0,0.2197,1,2,0,1,2,0,-1,-1,-0.7966,0,1,0
0,0,0,0,0,0,1,1,0.0772,1,1,0,1,1,0,0.1172,-0.1454,0.0586,0,1,0
0,0,0,0,0,0,0,5,-0.25,1,2,0,1,2,0,-0.504,-0.776,-0.252,0,1,0
0,0,0,0,0,0,0,1,0.5842,0,1,0,0,1,0,0,0,0,0.4404,1,0
0,0,0,0,0,0,1,0,-0.3182,0,1,0,0,1,0,-0.6364,-0.9546,-0.3182,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,-0.6823,1,0,0,1,0,0,1,1,0.5994,0,1,0
0,1,0,0,0,0,0,6,-0.6059,2,2,0,2,2,0,-0.686,-1,0.157,0,1,0
0,0,0,0,0,0,0,0,-0.5719,0,1,0,0,1,0,-1,-1,-0.5719,0,1,0
0,0,0,0,0,0,0,1,-0.128,2,1,0,2,1,0,-0.341,-1,0.047,0,1,0
0,0,0,0,0,0,0,1,0.6275,2,0,0,2,0,0,1,1,0.8016,0,1,0
0,0,0,0,1,0,0,2,0.638,1,1,0,1,1,0,0.107,-0.3212,0.0535,0,1,0
0,0,0,1,0,0,0,1,-0.6808,0,1,0,0,1,0,-1,-1,-0.6808,0,1,0
0,0,1,0,0,0,0,1,0.743,2,0,0,2,0,0,1,1,0.6249,0,1,0
0,0,1,0,0,0,0,4,-0.3182,3,3,0,3,3,0,-0.1962,0.2057,-0.2492,0,1,0
0,2,0,0,0,0,0,1,-0.9545,0,0,0,0,0,0,0,0,0,-0.9545,1,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0772,1,1,0,1,1,0,0.1442,0.3942,0.0721,0,1,0
0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,-0.3751,1,2,0,1,2,0,0.1148,0.6722,-0.4426,0,1,0
0,1,0,0,0,0,0,1,0.7964,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,3,-0.1779,1,1,0,1,1,0,-0.234,-0.6722,-0.117,0,1,0
0,0,0,0,0,0,0,1,0.2732,0,1,0,0,1,0,-0.4526,-0.6789,-0.2263,0.4588,1,-0.2263
0,1,0,0,0,0,0,0,-0.5574,0,1,0,0,1,0,-1,-1,-0.5574,0,1,0
0,1,0,0,0,0,1,1,0.8126,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,1,1,0.4404,1,0,0,1,0,0,0.8808,1,0.4404,0,1,0
0,0,1,1,0,0,1,0,-0.2187,2,0,0,2,0,0,1,1,0.9981,0,1,0
0,1,0,0,0,0,0,0,-0.6696,0,1,0,0,1,0,-1,-1,-0.5423,0,1,0
0,0,0,0,0,0,1,1,-0.1027,1,1,0,1,1,0,-0.2014,-0.3021,-0.1007,0,1,-0.1779
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,-0.2732,0,1,0,0,1,0,-0.5464,-0.5464,-0.2732,0,1,0
0,5,0,0,0,0,0,0,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,0,0,0,0,0,0,0,-0.2732,0,1,0,0,1,0,-0.5464,-0.8196,-0.2732,0,1,0
0,1,0,1,0,0,1,2,-0.5994,1,2,0,1,2,0,-1,-1,-0.6261,0,1,0
0,2,0,0,0,0,1,1,0.296,2,0,0,2,0,0,0.607,0.9105,0.3035,0,1,0
0,0,1,0,0,0,1,0,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,2,0,0,0,0,0,3,0.3612,1,0,0,1,0,0,0.7224,1,0.3612,0,1,0
0,0,1,0,0,0,0,5,0.9042,3,0,0,3,0,0,1,1,1,0,1,0
0,0,1,0,2,0,1,4,-0.296,1,1,0,1,1,0,-0.5008,-0.9775,-0.2504,0,1,0
0,0,0,0,0,0,2,3,-0.1901,3,2,0,3,2,0,0.4728,1,0.1559,0,1,0
0,0,0,0,0,0,0,0,0.2584,0,2,0,0,2,0,-0.68,-1,-0.34,0,1,0
0,1,0,0,0,0,1,1,0.3182,1,0,0,1,0,0,0.6364,0.9546,0.3182,0,1,0
0,0,0,0,0,0,1,3,-0.9337,0,4,0,0,4,0,-1,-1,-1,0,1,0
0,1,0,0,0,0,0,1,0.34,1,0,0,1,0,0,0.68,1,0.34,0,1,0
0,2,0,0,0,0,0,0,0.3818,1,0,0,1,0,0,0.7636,1,0.3818,0,1,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,5,0.368,1,0,0,1,0,0,0.4046,0.4046,0.2023,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,4,0.8316,3,0,0,3,0,0,1,1,1,0,1,0
0,1,0,0,0,0,0,1,0.34,1,0,0,1,0,0,0.68,1,0.34,0,1,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,4,-0.2732,1,1,0,1,1,0,-0.5256,-0.7684,-0.2628,0,1,0
0,0,0,0,0,0,0,2,-0.34,0,1,0,0,1,0,-0.68,-1,-0.34,0,1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0.743,2,0,0,2,0,0,1,1,0.9394,0,1,0
0,1,1,1,0,0,0,1,0.7003,2,0,0,2,0,0,1,1,0.8803,0,1,0
0,0,0,0,0,0,0,2,0.5777,1,0,0,1,0,0,0.8808,1,0.4404,0,1,0
0,0,0,0,0,0,0,1,-0.1531,1,3,0,1,3,0,-1,-1,-1,0,1,0
0,0,2,0,0,0,0,4,0.8591,4,1,0,4,1,0,1,1,1,0,1,0
0,1,0,0,0,0,4,2,0.955,6,0,0,6,0,0,1,1,1,0,1,0
0,1,0,0,0,0,0,1,-0.5256,0,1,0,0,1,0,-0.9534,-1,-0.4767,0,1,0
0,1,0,0,0,0,1,2,0.6808,2,0,0,2,0,0,1,1,0.8423,0,1,0
0,0,0,0,0,0,0,2,0.5106,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,1,0,0,0,0,0,1,0.8609,1,2,0,1,2,0,0.2964,0.8747,0.1482,0.4404,0,0
0,0,0,0,0,0,1,0,-0.0516,0,1,0,0,1,0,-0.1032,-0.1548,-0.0516,0,1,0
0,0,0,0,0,0,1,0,0.5106,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,0,1,0,0,0,0,1,0.4005,1,0,0,1,0,0,0.68,1,0.34,0,1,0
0,1,0,0,0,0,0,1,-0.4019,0,1,0,0,1,0,-0.8038,-1,-0.4019,0,1,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0.6249,1,0,0,1,0,0,1,1,0.6249,0,1,0
0,0,1,1,0,0,0,1,0.7003,2,0,0,2,0,0,1,1,0.8028,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,3,0.3612,1,0,0,1,0,0,0.7224,1,0.3612,0,1,0
0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,-0.2037,2,0,0,2,0,0,1,1,0.5935,0,1,0
0,0,0,0,0,0,3,4,0.5719,1,0,0,1,0,0,1,1,0.5719,0,1,0
0,2,0,1,0,0,1,3,-0.4023,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,0,0,0,0,0,0,4,0.8126,2,0,0,2,0,0,1,1,0.7838,0,1,0
0,1,0,0,0,0,1,0,0.936,4,0,0,4,0,0,1,1,1,0,1,0
0,1,0,0,0,0,0,0,0.4404,1,0,0,1,0,0,0.8808,0.8808,0.4404,0,1,0
0,0,0,0,0,0,0,3,0.9349,0,1,0,0,1,0,-0.843,-1,-0.4215,0.9517,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,2,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,-0.5047,0,3,0,0,3,0,-1,-1,-1,0,1,0
0,1,0,0,0,0,1,1,0.3421,1,1,0,1,1,0,-0.568,-0.7684,-0.284,0,1,0
0,0,0,0,0,0,2,4,-0.6808,1,3,0,1,3,0,-0.157,0.2645,-0.4124,0,1,0
0,0,0,0,0,0,0,4,-0.7003,0,2,0,0,2,0,-1,-1,-0.8534,0,1,0
0,1,1,0,0,0,0,2,0.9814,6,0,0,6,0,0,1,1,1,0.6369,0,0
0,0,0,0,0,0,0,0,-0.0516,1,1,0,1,1,0,-0.1716,-0.5534,-0.0858,0,1,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,-0.5719,0,1,0,0,1,0,-1,-1,-0.5719,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0.3612,1,0,0,1,0,0,0.7224,0.7224,0.3612,0,1,0
0,1,0,0,0,0,0,0,0.3612,1,0,0,1,0,0,0.7224,1,0.3612,0,1,0
0,0,0,0,0,0,0,1,0.6124,2,0,0,2,0,0,1,1,0.7201,0,1,0
0,0,0,0,0,0,0,2,0.3182,1,0,0,1,0,0,0.6364,0.9546,0.3182,0,1,0.3182
0,0,2,0,0,0,2,3,0.8602,2,0,0,2,0,0,1,1,1,0,1,0
0,1,0,0,0,0,24,4,0.9488,5,1,0,5,1,0,1,1,1,0,1,0
0,0,0,0,0,0,0,2,0.0387,1,0,0,1,0,0,0.0516,0.0774,0.0258,0,1,0
0,3,0,0,0,0,1,1,-0.5106,0,1,0,0,1,0,-1,-1,-0.5106,0,1,0
0,0,1,0,0,0,2,0,-0.5719,0,1,0,0,1,0,-1,-1,-0.5719,0,1,0
0,1,0,0,0,0,1,3,0.9062,5,0,0,5,0,0,1,1,1,0,1,0.4588
0,0,2,0,0,0,0,2,0.7096,2,1,0,2,1,0,1,1,1,0,1,0
0,0,0,0,0,0,2,3,-0.1531,2,2,0,2,2,0,-0.2578,0.095,-0.1289,0,1,0
0,0,0,0,0,0,0,1,0.7717,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,2,2,-0.3612,1,1,0,1,1,0,0,-0.0836,0,0,1,0
0,2,0,0,0,0,0,1,-0.6808,0,1,0,0,1,0,-1,-1,-0.6808,0,1,0
0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0.841,1,0,0,1,0,0,1,1,0.5719,0.4588,0,0
0,1,2,0,0,0,0,2,0.9485,5,0,0,5,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,2,-0.5426,2,1,0,2,1,0,0.7338,1,0.3669,0,1,0
0,0,0,0,0,0,0,2,0.3597,1,1,0,1,1,0,0.525,0.4663,0.2625,0,1,-0.1779
0,0,0,0,0,0,0,0,0.9022,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,-0.6124,0,1,0,0,1,0,-1,-1,-0.6124,0,1,0
0,0,1,0,0,0,1,5,0.7783,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0.5719,1,0,0,1,0,0,1,1,0.5719,0,1,0
0,0,0,0,2,0,2,2,0.8072,3,2,0,3,2,0,0.8456,0.7684,0.9228,0,1,0
0,0,0,0,0,0,1,3,0.7964,2,0,0,2,0,0,1,1,1,0,1,0
0,1,0,0,0,0,0,2,-0.4767,1,2,0,1,2,0,-0.1962,0.2057,-0.4586,0,1,0
0,0,0,0,0,0,1,1,0.6597,3,0,0,3,0,0,1,1,0.8325,0,1,0
0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,2,0.9201,2,0,0,2,0,0,1,1,0.9981,0,1,0
0,1,1,0,0,0,1,1,0.7351,2,1,0,2,1,0,0.6938,0.5407,0.8469,0,1,0
0,1,0,0,0,0,0,1,0.4215,1,0,0,1,0,0,0.843,0.843,0.4215,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.656,0,1,0,0,1,0,-1,-1,-0.5267,0,1,0
0,0,0,0,0,0,0,3,0.8158,3,0,0,3,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,3,-0.7269,0,2,0,0,2,0,-1,-1,-0.9321,0,1,-0.5106
0,0,2,0,0,0,3,2,0.5719,1,1,0,1,1,0,0.7946,0.6919,0.5222,0,1,0
0,0,0,0,0,0,0,2,-0.5719,0,2,0,0,2,0,-1,-1,-0.6582,0,1,0
0,0,0,0,0,0,1,2,-0.2732,1,2,0,1,2,0,0.2738,0.9107,-0.3631,0,1,0
0,1,0,0,0,0,0,3,0.3557,2,1,0,2,1,0,0.408,0.112,0.3172,0,1,0
0,0,0,0,0,0,0,1,-0.466,1,1,0,1,1,0,-0.1364,-0.2046,-0.0682,0,1,0
0,1,1,0,0,0,0,0,0.7964,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,1,5,0.9738,5,0,0,5,0,0,1,1,1,0,1,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,2,4,0.296,1,0,0,1,0,0,0.592,0.888,0.296,0,1,0
0,2,0,0,0,0,1,4,0.4114,4,2,0,4,2,0,0.9068,1,0.3405,0,1,0
0,2,0,0,0,0,0,0,-0.5574,0,1,0,0,1,0,-1,-1,-0.5574,0,1,0
0,0,0,0,0,0,0,2,-0.743,0,2,0,0,2,0,-1,-1,-0.9671,0,1,0
0,0,0,0,0,0,0,4,0.6249,1,0,0,1,0,0,1,1,0.6249,0,1,0
0,0,0,0,0,0,0,0,0.8828,3,0,0,3,0,0,1,1,1,0,1,0
0,1,0,0,0,0,0,0,0.3384,2,1,0,2,1,0,0.535,1,0.2675,0,1,0
0,1,2,1,1,0,3,2,0.5319,1,0,0,1,0,0,0.8038,1,0.4019,0,1,0
0,1,0,0,1,0,0,1,0.6249,1,0,0,1,0,0,1,1,0.6249,0,1,0
0,0,0,0,0,0,0,0,-0.5719,0,1,0,0,1,0,-1,-1,-0.5719,0,1,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,-0.7906,0,3,0,0,3,0,-1,-1,-1,0,1,0
0,0,2,0,0,0,5,2,0.9693,5,0,0,5,0,0,1,1,1,0,1,0
0,2,0,0,0,0,0,2,0.3804,1,0,0,1,0,0,0.68,1,0.34,-0.0258,1,0
0,2,0,0,0,0,0,2,0.7784,2,1,0,2,1,0,-0.0212,-0.5318,0.2324,0,1,0
0,1,0,0,0,0,0,1,0.5719,1,0,0,1,0,0,1,1,0.5719,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0.6652,1,1,0,1,1,0,0.2738,0.9107,0.065,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0.5859,1,0,0,1,0,0,1,1,0.5859,0,1,0
0,0,0,0,1,0,0,1,0.0772,1,0,0,1,0,0,0.1544,0.2316,0.0772,0,1,0
0,0,0,0,0,0,0,0,-0.357,1,0,0,1,0,0,0.9176,1,0.4588,0,1,0
0,0,0,0,0,0,0,3,-0.2903,0,2,0,0,2,0,-1,-1,-0.5179,0,1,0
0,0,0,0,1,0,0,2,0.1531,0,1,0,0,1,0,-0.6364,-0.9546,-0.3182,0.4404,1,0
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,-0.8225,0,2,0,0,2,0,-1,-1,-1,0,1,0
0,0,0,0,0,0,0,1,-0.4404,2,1,0,2,1,0,-0.8808,-1,-0.4404,0,1,0
0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0.0595,0,2,0,0,2,0,-1,-1,-0.8974,0,1,0
0,0,0,3,0,0,0,4,0.8555,4,1,0,4,1,0,1,1,1,0,1,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0.5106,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,0,0,0,0,0,0,1,0.906,3,1,0,3,1,0,1,1,0.6998,0,1,0
0,1,0,0,0,0,0,3,0.9371,3,0,0,3,0,0,1,1,1,0.7184,0,0
0,0,0,0,0,0,9,1,0.0665,2,0,0,2,0,0,1,1,0.9154,0,1,0
0,1,0,0,0,0,0,0,-0.6597,0,1,0,0,1,0,-1,-1,-0.6597,0,1,0
0,1,0,0,0,0,1,0,0.9916,2,0,0,2,0,0,1,1,0.9981,0.9882,0,0
0,2,0,0,0,0,1,4,0.1724,2,0,0,2,0,0,0.607,0.9105,0.3035,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,1,0.6976,4,1,0,4,1,0,1,1,0.7605,0,1,0
0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,-0.7351,0,2,0,0,2,0,-1,-1,-0.6124,0,1,0
0,1,0,0,0,0,1,1,0.128,1,1,0,1,1,0,0.2498,0.8747,0.0675,0,1,0
0,3,0,0,0,0,0,0,-0.0516,2,1,0,2,1,0,-0.1438,-0.7157,0.0423,0,1,0
0,2,4,2,0,0,3,3,-0.4939,1,2,0,1,2,0,-0.157,0.2645,-0.4604,0,1,0
0,1,0,0,0,0,0,0,0.4939,1,0,0,1,0,0,0.9878,1,0.4939,0,1,0
0,1,0,0,0,0,1,0,0.7003,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,-0.1537,0,1,0,0,1,0,-0.5464,-0.8196,-0.2732,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,-0.296,0,1,0,0,1,0,-0.592,-0.888,-0.296,0,1,0
0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,1,2,-0.8374,1,3,0,1,3,0,-1,-1,-1,0,1,0
0,0,0,0,0,0,1,2,0.1779,3,3,0,3,3,0,0.674,0.511,0.4714,0,1,0
0,1,2,0,0,0,1,4,0.7964,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0.7351,2,0,0,2,0,0,1,1,0.9534,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0.2023,1,0,0,1,0,0,0.4046,0.6069,0.2023,0,1,0
0,0,0,0,0,0,1,1,0.2366,2,3,0,2,3,0,-1,-1,-0.2441,0,1,0
0,0,0,0,0,0,1,1,0.7672,2,0,0,2,0,0,1,1,0.8982,0,1,0
0,0,0,0,0,0,0,0,-0.1027,2,3,0,2,3,0,-0.3588,-1,-0.0966,0,1,0
0,0,2,0,0,0,0,2,0.7964,2,0,0,2,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,2,0.9337,4,0,0,4,0,0,1,1,1,0,1,0
0,0,0,0,0,0,1,4,-0.0516,0,1,0,0,1,0,-0.1032,-0.1548,-0.0516,0,1,0
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,-0.0772,3,2,0,3,2,0,0.0466,-0.4301,0.0343,0,1,0
0,1,0,0,0,0,0,1,0.926,4,0,0,4,0,0,1,1,1,0.3182,0,0
0,1,2,0,0,0,0,2,0.5719,1,0,0,1,0,0,1,1,0.5719,0,1,0
0,1,0,0,0,0,0,0,-0.4404,0,1,0,0,1,0,-0.8808,-1,-0.4404,0,1,0
0,1,0,0,0,0,0,1,-0.3818,0,1,0,0,1,0,-0.7636,-1,-0.3818,0,1,0
0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,1,1,-0.0402,0,2,0,0,2,0,-0.2054,-0.3081,-0.1027,0,1,0
0,0,0,0,0,0,12,0,0.3182,1,0,0,1,0,0,0.6364,0.9546,0.3182,0,1,0
0,0,2,0,0,0,0,2,-0.2217,3,0,0,3,0,0,1,1,1,-0.8519,1,0
0,0,0,0,0,0,1,1,0.6808,1,0,0,1,0,0,0.9176,0.9176,0.4588,0.3818,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,1,-0.0516,0,1,0,0,1,0,-0.1032,-0.1548,-0.0516,0,1,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,4,0.8926,3,0,0,3,0,0,1,1,1,0,1,0
0,1,0,0,0,0,1,1,0.7418,1,1,0,1,1,0,0.4862,0.8747,0.2431,0,1,0
0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0.6369,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,1,0,0,1,0,0,2,0.5106,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,0,0,0,0,0,0,3,-0.692,2,2,0,2,2,0,-0.1028,0.2645,-0.0514,0,1,0
0,2,0,0,0,0,1,2,0.7964,1,0,0,1,0,0,1,1,0.6369,0.4404,0,0
0,0,2,0,0,0,0,6,0.6249,1,0,0,1,0,0,1,1,0.6249,0,1,0
0,1,0,0,1,0,2,0,0.7845,2,1,0,2,1,0,0.8968,0.8452,0.9484,0,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,1,0,2,1,0.7579,2,0,0,2,0,0,1,1,0.9878,0,1,0
0,1,1,0,0,0,1,1,0.6597,1,0,0,1,0,0,0.68,1,0.34,0.4588,0,0
0,0,0,0,0,0,0,3,-0.8658,0,3,0,0,3,0,-1,-1,-1,0,1,0
0,1,0,0,0,0,0,1,-0.5423,0,1,0,0,1,0,-1,-1,-0.5423,0,1,0
0,0,0,0,0,0,0,0,0.25,1,0,0,1,0,0,0.5,0.75,0.25,0,1,0
0,4,0,0,0,0,0,0,0.5178,1,2,0,1,2,0,0.5746,0.4215,0.2873,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,-0.0772,1,1,0,1,1,0,-0.1036,-0.5318,-0.0518,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,3,0.5574,2,0,0,2,0,0,1,1,0.6344,0,1,0
0,1,0,0,0,0,0,2,-0.357,1,0,0,1,0,0,0.9176,1,0.4588,0,1,0
0,0,0,0,0,0,2,1,0.6771,1,1,0,1,1,0,0.7122,0.6919,0.3561,0.4019,0,0
0,0,0,0,0,0,0,1,0.6249,1,0,0,1,0,0,1,1,0.6249,0,1,0
0,0,0,0,0,0,0,0,0.8625,2,1,0,2,1,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0.6418,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,3,-0.34,2,0,0,2,0,0,1,1,0.7201,-0.7506,1,0
0,0,0,0,0,0,0,1,-0.2249,2,0,0,2,0,0,1,1,0.9649,0,1,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0.6249,2,0,0,2,0,0,1,1,0.6631,0,1,0
0,1,0,0,0,0,2,3,0.7717,2,0,0,2,0,0,1,1,0.9981,0,1,0
0,0,0,0,1,0,0,1,-0.8519,1,4,0,1,4,0,-0.157,0.2645,-0.5785,0,1,0
0,0,0,0,0,0,0,3,0.2023,1,1,0,1,1,0,0.9176,1,0.4588,0,1,0
0,0,0,0,0,0,3,1,-0.7635,1,2,0,1,2,0,-0.1962,0.2057,-0.5981,0,1,0
0,0,0,0,0,0,2,2,0.128,1,1,0,1,1,0,0.8038,1,0.4019,0,1,0
0,0,0,1,0,0,1,3,0.6682,1,0,0,1,0,0,1,1,0.6369,0,1,0
0,0,0,0,0,0,0,1,0.5542,1,0,0,1,0,0,1,1,0.5106,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,4,-0.128,0,1,0,0,1,0,-1,-1,-0.5267,0.4404,1,0
0,0,0,0,0,0,0,2,-0.7231,2,3,0,2,3,0,0.5096,1,-0.2452,0,1,0
0,0,0,0,1,0,0,3,-0.5574,0,1,0,0,1,0,-1,-1,-0.5574,0,1,0
0,3,0,1,0,0,1,0,-0.7096,0,2,0,0,2,0,-1,-1,-0.8823,0,1,0
0,1,1,0,0,0,1,0,0.4588,1,0,0,1,0,0,0.9176,1,0.4588,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,1,0.9042,4,0,0,4,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,2,0.9041,1,0,0,1,0,0,0.8808,1,0.4404,0,1,0
0,0,0,0,0,0,0,1,-0.5574,0,1,0,0,1,0,-1,-1,-0.5574,0,1,0
0,0,0,0,0,0,1,0,0.7906,2,0,0,2,0,0,1,1,1,0,1,0
0,1,0,0,0,0,1,0,0.3612,1,0,0,1,0,0,0.7224,1,0.3612,0,1,0
0,0,0,0,1,0,1,1,-0.7456,1,3,0,1,3,0,-1,-1,-0.8261,0,1,0
0,0,0,0,0,0,1,0,0.5473,1,0,0,1,0,0,0.843,1,0.4215,0,1,0
0,1,0,0,0,0,0,0,0.4404,1,0,0,1,0,0,0.8808,1,0.4404,0,1,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,0,-0.7579,0,2,0,0,2,0,-1,-1,-0.9934,0,1,0
0,0,0,0,0,0,3,1,-0.2263,1,1,0,1,1,0,-0.157,0.2645,-0.1504,0,1,0
0,0,0,0,0,0,0,1,0.4588,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0.5859,1,0,0,1,0,0,1,1,0.5859,0,1,0.5859
